9830,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,**.*16.560/0001-**, PR,MARECHAL CANDIDO RONDON,4114609,2002-03-18T00:00:00,10000,10000,RECURSOS VINCULADOS - FAT DEPÓSITOS ESPECIAIS,TAXA FIXA,4.0,0,72,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,PRONAF INVESTIMENTO,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0100000,"AGRICULTURA, PECUARIA E SERVICOS RELACIONADOS",AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,92.816.560.0001-37,LIQUIDADA
9861,PYTHON ENGENHARIA E EQUIPAMENTOS INDUSTRIAIS LIMITADA,**.*81.838/0001-**, SP,GUARULHOS,3518800,2002-03-19T00:00:00,14897,14897,RECURSOS LIVRES - PRÓPRIOS,TJLP,5.0,12,24,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,C2861500,FAB MAQ INDUSTRIA METALURGICA PECA ACESS EXC MAQUINAS-FERRAMENTA,INDUSTRIA,MECÂNICA,PEQUENA,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9862,FLORIVAL CAVALHIERI,**.*95.630/0001-**, SP,GUARARAPES,3518206,2002-03-19T00:00:00,111024,111024,RECURSOS LIVRES - PRÓPRIOS,TJLP,7.0,0,42,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4930202,TRANSP ROD CARGA EXC PROD PERIG MUDANCA INTER-MUN-EST-NACIONAL,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,PEQUENA,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9863,XANDRELAR ENGENHARIA LTDA.,**.*72.117/0001-**, RJ,NOVA IGUACU,3303500,2002-03-19T00:00:00,386190,386190,RECURSOS LIVRES - PRÓPRIOS,TJLP,7.0,0,24,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Construção,F4120400,CONSTRUCAO DE EDIFICIOS,COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,PEQUENA,PRIVADA,BANCO GUANABARA S/A,31.880.826.0001-16,LIQUIDADA
9864,VIBRASOM TECNOLOGIA ACUSTICA LTDA,**.*06.328/0001-**, SP,SAO BERNARDO DO CAMPO,3548708,2002-03-19T00:00:00,23284,23284,RECURSOS LIVRES - PRÓPRIOS,TJLP,5.0,12,24,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,INDUSTRIA DE TRANSFORMAÇÃO,"Equip info, eletronico, ótico",C2631100,"FAB EQUIPAMENTOS TRANSMISSORES DE COMUNICACAO, PECAS E ACESSORIO",INDUSTRIA,MECÂNICA,PEQUENA,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9865,VIACAO PIRACICABANA SA,**.*60.623/0001-**, SP,SAO VICENTE,3551009,2002-03-19T00:00:00,418000,418000,RECURSOS LIVRES - PRÓPRIOS,TJLP,2.2,12,24,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4921300,TRANSP RODOV COL PASSAG C/ITINERARIO FXO MUN E RG METROPOLITANA,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,MÉDIA,PRIVADA,BANCO SANTANDER (BRASIL) S.A.,90.400.888.0001-42,LIQUIDADA
9866,VANAR GERALDA CANCIO ANDRADE,**.*93.245/0001-**, MG,IPATINGA,3131307,2002-03-19T00:00:00,53950,53950,RECURSOS LIVRES - PRÓPRIOS,TJLP,7.0,0,36,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Comércio,G4729600,"COM VAREJ PD ALIM GRAL OU ESP PD ALIM NAO ESPEC ANTERIO, PD FUMO",COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,MICRO,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9867,USINA SAO DOMINGOS-ACUCAR E ETANOL S/A,**.*63.128/0001-**, SP,CATANDUVA,3511102,2002-03-19T00:00:00,84640,84640,RECURSOS LIVRES - PRÓPRIOS,TAXA FIXA,7.0,0,36,REEMBOLSÁVEL,INDIRETA,BNDES FINAME LEASING,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,INDUSTRIA DE TRANSFORMAÇÃO,Produtos Alimentícios,C1071600,FABRICACAO DE ACUCAR EM BRUTO,INDUSTRIA,ALIMENTO E BEBIDA,GRANDE,PRIVADA,BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL,47.509.120.0001-82,LIQUIDADA
9868,USINA ACUCAREIRA S. MANOEL S/A.,**.*29.174/0001-**, SP,SAO MANUEL,3550100,2002-03-19T00:00:00,60000,60000,RECURSOS LIVRES - PRÓPRIOS,TJLP,5.0,12,48,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,GRANDE,PRIVADA,ITAU UNIBANCO S.A.,60.701.190.0001-04,LIQUIDADA
9869,TRANSPORTES SCHOENINGER LTDA,**.*64.938/0001-**, SC,IPORA DO OESTE,4207650,2002-03-19T00:00:00,84600,84600,RECURSOS LIVRES - PRÓPRIOS,TJLP,6.0,0,60,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4930202,TRANSP ROD CARGA EXC PROD PERIG MUDANCA INTER-MUN-EST-NACIONAL,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,MICRO,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9870,TRANSPORTES PALHANO LTDA,**.*93.035/0001-**, SC,ITAJAI,4208203,2002-03-19T00:00:00,130400,130400,RECURSOS LIVRES - PRÓPRIOS,TJLP,6.0,6,42,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4930202,TRANSP ROD CARGA EXC PROD PERIG MUDANCA INTER-MUN-EST-NACIONAL,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,PEQUENA,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9871,TRANSPORTADORA POUPE PESO LTDA,**.*67.809/0001-**, ES,VITORIA,3205309,2002-03-19T00:00:00,100800,100800,RECURSOS LIVRES - PRÓPRIOS,TJLP,6.5,0,24,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4930202,TRANSP ROD CARGA EXC PROD PERIG MUDANCA INTER-MUN-EST-NACIONAL,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,MICRO,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9872,TRANSPORTADORA MARTINELLI MUFFA LTDA,**.*17.936/0001-**, SP,BADY BASSITT,3504602,2002-03-19T00:00:00,103704,103704,RECURSOS LIVRES - PRÓPRIOS,TJLP,2.9,6,42,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4930202,TRANSP ROD CARGA EXC PROD PERIG MUDANCA INTER-MUN-EST-NACIONAL,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,MÉDIA,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9873,TRANSPORTADORA MARCAL LTDA,**.*29.264/0001-**, BA,ITABUNA,2914802,2002-03-19T00:00:00,102280,102280,RECURSOS LIVRES - PRÓPRIOS,TJLP,9.0,0,36,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4930202,TRANSP ROD CARGA EXC PROD PERIG MUDANCA INTER-MUN-EST-NACIONAL,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,MICRO,PRIVADA,ITAU UNIBANCO S.A.,60.701.190.0001-04,LIQUIDADA
9874,TRANSFADA TRANSPORTE COLETIVO E ENCOMENDAS LTDA,**.*74.182/0001-**, PR,PONTA GROSSA,4119905,2002-03-19T00:00:00,657600,657600,RECURSOS LIVRES - PRÓPRIOS,TJLP,4.0,6,42,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4923000,TRANSPORTE RODOVIARIO DE TAXI,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,PEQUENA,PRIVADA,BANCO MERCEDES-BENZ DO BRASIL S/A,60.814.191.0001-57,LIQUIDADA
17419,BANCO DO BRASIL SA,**.*00.000/0001-**, RS,BENTO GONCALVES,4302105,2002-05-08T00:00:00,10224,10224,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,36,60,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0132600,CULTIVO DE UVA,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9877,TEKA TECELAGEM KUEHNRICH SA,**.*36.986/0001-**, SC,BLUMENAU,4202404,2002-03-19T00:00:00,336000,336000,RECURSOS LIVRES - PRÓPRIOS,TJLP,7.0,12,48,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,INDUSTRIA DE TRANSFORMAÇÃO,Têxtil,C1320000,"TECELAGEM, EXCETO MALHA",INDUSTRIA,TÊXTIL E VESTUÁRIO,GRANDE,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,92.816.560.0001-37,LIQUIDADA
9878,TEGMA CARGAS ESPECIAIS LTDA.,**.*87.331/0001-**, ES,SERRA,3205002,2002-03-19T00:00:00,229840,229840,RECURSOS LIVRES - PRÓPRIOS,TJLP,4.0,12,24,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,"Ativ imobil, profissional e adm",N8200000,SERV ESCRITORIO DE APOIO ADM E OUTROS SERVICOS PRESTADOS AS EMPRE,COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,MÉDIA,PRIVADA,BANCO MERCEDES-BENZ DO BRASIL S/A,60.814.191.0001-57,LIQUIDADA
9879,SOBRAL PRODUTORA DE ARTEFATOS TEXTEIS IND E COM LTDA,**.*43.608/0001-**, CE,SOBRAL,2312908,2002-03-19T00:00:00,53550,53550,RECURSOS LIVRES - PRÓPRIOS,TAXA FIXA,10.42,0,36,REEMBOLSÁVEL,INDIRETA,BNDES FINAME LEASING,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,INDUSTRIA DE TRANSFORMAÇÃO,Têxtil,C1359600,FABRICACAO OUTROS PROD TEXTEIS NAO ESPECIFICADOS ANTERIORMENTE,INDUSTRIA,TÊXTIL E VESTUÁRIO,MICRO,PRIVADA,DIBENS LEASING S/A - ARRENDAMENTO MERCANTIL,65.654.303.0001-73,LIQUIDADA
9880,SOBERANA IND DE BALAS LTDA,**.*96.652/0001-**, RS,IJUI,4310207,2002-03-19T00:00:00,150000,150000,RECURSOS LIVRES - PRÓPRIOS,TJLP,5.8,12,48,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Comércio,G4711302,COM VAREJ MERC GERAL C/PREDOM PROD ALIM - SUPERMERCADOS,COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,MÉDIA,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9881,SLC AGRICOLA S.A.,**.*96.457/0001-**, GO,CRISTALINA,5206206,2002-03-19T00:00:00,84600,84600,RECURSOS LIVRES - TESOURO,TAXA FIXA,10.75,12,60,REEMBOLSÁVEL,INDIRETA,BNDES FINAME AGRÍCOLA,MODERFROTA,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO UNICO S.A.,00.086.413.0001-30,LIQUIDADA
9882,SLC AGRICOLA S.A.,**.*96.457/0001-**, RS,CORONEL BICACO,4305900,2002-03-19T00:00:00,42300,42300,RECURSOS LIVRES - TESOURO,TAXA FIXA,10.75,12,60,REEMBOLSÁVEL,INDIRETA,BNDES FINAME AGRÍCOLA,MODERFROTA,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO UNICO S.A.,00.086.413.0001-30,LIQUIDADA
9883,SERAFIM IND. DE MATERIAIS PARA COSNTRUÇAO,**.*27.349/0001-**, PA,ALTAMIRA,1500602,2002-03-19T00:00:00,108409,108409,RECURSOS LIVRES - PRÓPRIOS,TJLP,5.0,3,33,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Construção,F4120400,CONSTRUCAO DE EDIFICIOS,COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,MICRO,PRIVADA,BANCO CNH INDUSTRIAL CAPITAL S.A.,02.992.446.0001-75,LIQUIDADA
9884,SE SUPERMERCADOS LTDA.,**.*45.828/0001-**, SP,SAO PAULO,3550308,2002-03-19T00:00:00,16969,16969,RECURSOS LIVRES - PRÓPRIOS,TJLP,4.6,12,48,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Comércio,G4711302,COM VAREJ MERC GERAL C/PREDOM PROD ALIM - SUPERMERCADOS,COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,GRANDE,PRIVADA,ITAU UNIBANCO S.A.,60.701.190.0001-04,LIQUIDADA
9885,ROTA TRANSPORTES RODOVIARIOS LTDA            (14492342),**.*92.342/0001-**, BA,ITABUNA,2914802,2002-03-19T00:00:00,243990,243990,RECURSOS LIVRES - PRÓPRIOS,TJLP,3.5,6,30,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4921300,TRANSP RODOV COL PASSAG C/ITINERARIO FXO MUN E RG METROPOLITANA,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,MÉDIA,PRIVADA,ITAU UNIBANCO S.A.,60.701.190.0001-04,LIQUIDADA
9886,ROTA TRANSPORTES RODOVIARIOS LTDA            (14492342),**.*92.342/0001-**, BA,ITABUNA,2914802,2002-03-19T00:00:00,243990,243990,RECURSOS LIVRES - PRÓPRIOS,TJLP,3.5,6,30,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4921300,TRANSP RODOV COL PASSAG C/ITINERARIO FXO MUN E RG METROPOLITANA,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,MÉDIA,PRIVADA,ITAU UNIBANCO S.A.,60.701.190.0001-04,LIQUIDADA
9887,ROMI S.A.,**.*20.428/0001-**, MG,CONTAGEM,3118601,2002-03-19T00:00:00,212117,212117,RECURSOS LIVRES - PRÓPRIOS,TJLP,6.0,3,33,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,C2869100,FAB MAQ EQUIP USO INDAL ESPEC NAO ESPECI ANTERIOR PECA ACESS,INDUSTRIA,MECÂNICA,GRANDE,PRIVADA,BANCO SANTANDER (BRASIL) S.A.,90.400.888.0001-42,LIQUIDADA
9888,R G DE BASTOS,**.*99.651/0001-**, GO,PIRENOPOLIS,5217302,2002-03-19T00:00:00,13500,13500,RECURSOS LIVRES - PRÓPRIOS,TJLP,10.0,3,12,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Comércio,G4721100,"COM VAREJ PROD PADARIA, LATICINIO, DOCES, BALAS E SEMELHANTES",COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,MICRO,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9889,PROTEGE S/A PROTECAO E TRANSPORTE DE VALORES,**.*35.146/0001-**, SP,SAO PAULO,3550308,2002-03-19T00:00:00,612000,612000,RECURSOS LIVRES - PRÓPRIOS,TJLP,4.8,12,48,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,"Ativ imobil, profissional e adm",N8000000,"ATIVIDADES DE VIGILANCIA, SEGURANCA E INVESTIGACAO",COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,GRANDE,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9890,EXECUTIVA TRANSPORTES URBANOS S/A,**.*51.810/0001-**, SP,SANTOS,3548500,2002-03-19T00:00:00,823088,823088,RECURSOS LIVRES - PRÓPRIOS,TJLP,4.2,6,30,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Transporte terrestre,H4921300,TRANSP RODOV COL PASSAG C/ITINERARIO FXO MUN E RG METROPOLITANA,INFRA-ESTRUTURA,TRANSPORTE RODOVIÁRIO,GRANDE,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9891,GOIASA GOIATUBA ALCOOL LTDA,**.*73.950/0001-**, GO,GOIATUBA,5209101,2002-03-19T00:00:00,220970,220970,RECURSOS LIVRES - PRÓPRIOS,TJLP,3.2,6,54,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0100000,"AGRICULTURA, PECUARIA E SERVICOS RELACIONADOS",AGROPECUÁRIA,AGROPECUÁRIA,MÉDIA,PRIVADA,BANCO ABC BRASIL S.A.,28.195.667.0001-06,LIQUIDADA
9892,ESCOLA ORIENTAL DE MASSAGEM E ACUPUNTURA LTDA,**.*51.546/0001-**, SP,SAO PAULO,3550308,2002-03-19T00:00:00,528800,528800,RECURSOS LIVRES - ORGANISMOS,TJLP,5.0,12,36,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Educação,P8541400,EDUCACAO PROFISSIONAL DE NIVEL TECNICO,COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,PEQUENA,PRIVADA,BANCO INDUSTRIAL DO BRASIL S/A,31.895.683.0001-16,LIQUIDADA
9893,BANCO DO BRASIL SA,**.*00.000/0001-**, ES,MUQUI,3203809,2002-03-19T00:00:00,8570,8570,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,48,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9894,BANCO DO BRASIL SA,**.*00.000/0001-**, MG,ITURAMA,3134400,2002-03-19T00:00:00,108275,108275,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,48,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
