9830,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,**.*16.560/0001-**, PR,MARECHAL CANDIDO RONDON,4114609,2002-03-18T00:00:00,10000,10000,RECURSOS VINCULADOS - FAT DEPÓSITOS ESPECIAIS,TAXA FIXA,4.0,0,72,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,PRONAF INVESTIMENTO,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0100000,"AGRICULTURA, PECUARIA E SERVICOS RELACIONADOS",AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,92.816.560.0001-37,LIQUIDADA
9895,BANCO DO BRASIL SA,**.*00.000/0001-**, RJ,TRAJANO DE MORAIS,3305901,2002-03-19T00:00:00,23110,23110,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,6,42,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9896,BANCO DO BRASIL SA,**.*00.000/0001-**, MG,TAPIRA,3168101,2002-03-19T00:00:00,98975,98975,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,48,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9897,BANCO DO BRASIL SA,**.*00.000/0001-**, MG,FRUTAL,3127107,2002-03-19T00:00:00,9723,9723,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,48,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9898,BANCO DO BRASIL SA,**.*00.000/0001-**, MG,SERICITA,3166303,2002-03-19T00:00:00,8200,8200,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,6,42,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0100000,"AGRICULTURA, PECUARIA E SERVICOS RELACIONADOS",AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9899,BANCO DO BRASIL SA,**.*00.000/0001-**, MG,ARINOS,3104502,2002-03-19T00:00:00,99881,99881,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,48,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9900,BANCO DO BRASIL SA,**.*00.000/0001-**, PR,PALMEIRA,4117701,2002-03-19T00:00:00,74251,74251,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,84,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9901,BANCO DO BRASIL SA,**.*00.000/0001-**, RO,CABIXI,1100031,2002-03-19T00:00:00,56664,56664,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,48,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9902,BANCO DO BRASIL SA,**.*00.000/0001-**, MG,PARA DE MINAS,3147105,2002-03-19T00:00:00,50000,50000,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,42,60,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9903,BANCO DO BRASIL SA,**.*00.000/0001-**, MG,ITAMBACURI,3132701,2002-03-19T00:00:00,42000,42000,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,6,42,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9904,BANCO DO BRASIL SA,**.*00.000/0001-**, MG,JANAUBA,3135100,2002-03-19T00:00:00,47644,47644,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,48,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9905,BANCO DO BRASIL SA,**.*00.000/0001-**, RS,GARIBALDI,4308607,2002-03-19T00:00:00,8500,8500,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,36,60,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0132600,CULTIVO DE UVA,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9906,BANCO DO BRASIL SA,**.*00.000/0001-**, SP,PRESIDENTE BERNARDES,3541208,2002-03-19T00:00:00,24000,24000,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,96,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0153902,"CRIACAO DE OVINOS, INCLUSIVE PARA PRODUCAO DE LA",AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9907,BANCO DO BRASIL SA,**.*00.000/0001-**, RS,GARIBALDI,4308607,2002-03-19T00:00:00,8200,8200,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,36,60,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0132600,CULTIVO DE UVA,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9908,BANCO DO BRASIL SA,**.*00.000/0001-**, PE,BUIQUE,2602803,2002-03-19T00:00:00,9690,9690,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,24,36,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0139300,CULTIVO PLANTAS LAVOURA PERMANENTE NAO ESPECIFICADAS ANTERIOR,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9909,BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S/A,**.*45.829/0001-**, ES,PANCAS,3204005,2002-03-19T00:00:00,2726,2726,RECURSOS VINCULADOS - FAT DEPÓSITOS ESPECIAIS,TAXA FIXA,4.0,24,72,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,PRONAF INVESTIMENTO,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0100000,"AGRICULTURA, PECUARIA E SERVICOS RELACIONADOS",AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S/A,28.145.829.0001-00,LIQUIDADA
9910,BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S/A,**.*45.829/0001-**, ES,IBATIBA,3202454,2002-03-19T00:00:00,6579,6579,RECURSOS VINCULADOS - FAT DEPÓSITOS ESPECIAIS,TAXA FIXA,4.0,12,72,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,PRONAF INVESTIMENTO,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0100000,"AGRICULTURA, PECUARIA E SERVICOS RELACIONADOS",AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S/A,28.145.829.0001-00,LIQUIDADA
9911,BANCO COOPERATIVO SICREDI S.A.,**.*81.521/0001-**, RS,SERIO,4320453,2002-03-19T00:00:00,4981,4981,RECURSOS VINCULADOS - FAT DEPÓSITOS ESPECIAIS,TAXA FIXA,4.0,12,66,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,PRONAF INVESTIMENTO,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0100000,"AGRICULTURA, PECUARIA E SERVICOS RELACIONADOS",AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO COOPERATIVO SICREDI S.A.,01.181.521.0001-55,LIQUIDADA
9912,BANCO COOPERATIVO SICOOB S.A.,**.*38.232/0001-**, MG,SANTA ROSA DA SERRA,3159704,2002-03-19T00:00:00,4000,4000,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,48,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO COOPERATIVO SICOOB S.A.,02.038.232.0001-64,LIQUIDADA
9913,BANCO BRADESCO S.A.,**.*46.948/0001-**, GO,ITAPACI,5210901,2002-03-19T00:00:00,69998,69998,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,48,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9914,BANCO BRADESCO S.A.,**.*46.948/0001-**, MS,AQUIDAUANA,5001102,2002-03-19T00:00:00,150000,150000,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,60,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9915,AUTO POSTO VT LTDA,**.*61.511/0001-**, SC,JOACABA,4209003,2002-03-19T00:00:00,66280,66280,RECURSOS LIVRES - PRÓPRIOS,TJLP,6.55,3,57,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Comércio,G4731800,COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES,COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,PEQUENA,PRIVADA,BANCO VOLKSWAGEN S.A.,59.109.165.0001-49,LIQUIDADA
9916,AUTO CENTER PARADA 971 LTDA,**.*81.335/0001-**, RJ,RIO DE JANEIRO,3304557,2002-03-19T00:00:00,27487,27487,RECURSOS LIVRES - PRÓPRIOS,TJLP,5.0,12,48,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,"Ativ imobil, profissional e adm",N8200000,SERV ESCRITORIO DE APOIO ADM E OUTROS SERVICOS PRESTADOS AS EMPRE,COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,MICRO,PRIVADA,CAIXA ECONOMICA FEDERAL,00.360.305.0001-04,LIQUIDADA
9917,AORTA DO BRASIL INDUSTRIA E COMERCIO LTDA,**.*00.553/0001-**, RJ,DUQUE DE CAXIAS,3301702,2002-03-19T00:00:00,1540813,1540813,RECURSOS LIVRES - FAT,TJLP,5.0,6,30,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,INDUSTRIA DE TRANSFORMAÇÃO,Celulose e papel,C1749400,FAB PROD PSTAS CELULOSI PPEL CART PPLAO ONDUL N ESPECI ANTERIO,INDUSTRIA,CELULOSE E PAPEL,MÉDIA,PRIVADA,MASSA FALIDA DO BANCO BVA S.A.,32.254.138.0001-03,LIQUIDADA
9918,AMBEV S.A.,**.*26.557/0001-**, RS,SAPUCAIA DO SUL,4320008,2002-03-19T00:00:00,68813,68813,RECURSOS LIVRES - PRÓPRIOS,TJLP,3.4,12,48,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,INDUSTRIA DE TRANSFORMAÇÃO,Bebidas,C1113500,"FABRICACAO DE MALTE, CERVEJAS E CHOPES",INDUSTRIA,ALIMENTO E BEBIDA,GRANDE,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9919,ESTAÇAO DE AGUAS MIN.V.ARAUCARIAS LTDA.,**.*46.274/0001-**, PR,CASCAVEL,4104808,2002-03-19T00:00:00,93520,93520,RECURSOS LIVRES - PRÓPRIOS,TJLP,7.0,3,39,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,INDUSTRIA DE TRANSFORMAÇÃO,Bebidas,C1121600,FABRICACAO DE AGUAS ENVASADAS,INDUSTRIA,ALIMENTO E BEBIDA,MICRO,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9920,BANCO DO BRASIL SA,**.*00.000/0001-**, ES,MUQUI,3203809,2002-03-19T00:00:00,19608,19608,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,24,30,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0139300,CULTIVO PLANTAS LAVOURA PERMANENTE NAO ESPECIFICADAS ANTERIOR,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9921,BANCO DO BRASIL SA,**.*00.000/0001-**, SC,LAGUNA,4209409,2002-03-19T00:00:00,40000,40000,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,48,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0320000,AQUICULTURA,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9922,BANCO BRADESCO S.A.,**.*46.948/0001-**, SP,BURITAMA,3508108,2002-03-19T00:00:00,24475,24475,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,0,60,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0119900,CULT PLANTAS LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
9923,BANCO DO BRASIL SA,**.*00.000/0001-**, SC,TANGARA,4217907,2002-03-19T00:00:00,78000,78000,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,24,72,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0139300,CULTIVO PLANTAS LAVOURA PERMANENTE NAO ESPECIFICADAS ANTERIOR,AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9924,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,**.*86.034/0001-**, TO,PALMAS,1721000,2002-03-19T00:00:00,484434,484434,RECURSOS LIVRES - PRÓPRIOS,TJLP,,6,30,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE MERCADO DE CAPITAIS CAPTACAO E RELAC INVEST,COMERCIO E SERVICOS,Eletricidade e gás,D3510000,"GERACAO, TRANSMISSAO E DISTRIBUICAO DE ENERGIA ELETRICA",INFRA-ESTRUTURA,ENERGIA ELÉTRICA,GRANDE,PRIVADA,SEM NOME,00.000.000.0000-00,LIQUIDADA
9925,BANCO DO BRASIL SA,**.*00.000/0001-**, PE,FREI MIGUELINHO,2605806,2002-03-19T00:00:00,25245,25245,RECURSOS LIVRES - TESOURO,TAXA FIXA,8.75,12,60,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,AGROPECUÁRIA E PESCA,Agropecuária,A0153902,"CRIACAO DE OVINOS, INCLUSIVE PARA PRODUCAO DE LA",AGROPECUÁRIA,AGROPECUÁRIA,MICRO,PRIVADA,BANCO DO BRASIL SA,00.000.000.0001-91,LIQUIDADA
9926,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,**.*67.321/0001-**, MT,CUIABA,5103403,2002-03-19T00:00:00,1063814,1063814,RECURSOS LIVRES - PRÓPRIOS,TJLP,,6,30,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE MERCADO DE CAPITAIS CAPTACAO E RELAC INVEST,COMERCIO E SERVICOS,Eletricidade e gás,D3510000,"GERACAO, TRANSMISSAO E DISTRIBUICAO DE ENERGIA ELETRICA",INFRA-ESTRUTURA,ENERGIA ELÉTRICA,GRANDE,PRIVADA,SEM NOME,00.000.000.0000-00,LIQUIDADA
9927,DIGIMAQ MULTIMARCAS COMERCIO DE MAQ E SUP LTDA EPP,**.*74.813/0001-**, SC,CHAPECO,4204202,2002-03-19T00:00:00,20000,20000,RECURSOS LIVRES - FAT,TJLP,14.5,3,9,REEMBOLSÁVEL,INDIRETA,BNDES AUTOMÁTICO,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Comércio,G4751201,COM VAREJO ESPECIALIZADO EQUIPAMENTOS SUPRIMENTOS INFORMATICA,COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,MICRO,PRIVADA,AGENCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A. - B,82.937.293.0001-00,LIQUIDADA
9928,COSTAGAS TRANSPORTES LTDA,**.*09.601/0001-**, PR,FRANCISCO BELTRAO,4108403,2002-03-19T00:00:00,122400,122400,RECURSOS LIVRES - PRÓPRIOS,TJLP,6.0,0,54,REEMBOLSÁVEL,INDIRETA,BNDES FINAME,OUTROS,NÃO,AREA DE OPERACOES E CANAIS DIGITAIS,COMERCIO E SERVICOS,Comércio,G4689300,COM ATAC ESPECI OUTROS PROD INTERMEDI NAO ESPECI ANTERIORMENTE,COMERCIO/SERVICOS,COMÉRCIO E SERVIÇOS,PEQUENA,PRIVADA,BANCO BRADESCO S.A.,60.746.948.0001-12,LIQUIDADA
